topo_num,flow_num,target,label,prediction,rel_err
34,5,p75,829.425,131.81125,0.84108114
34,6,p75,933.2001,132.67767,0.85782504
34,7,p75,115.262024,135.23958,0.17332292
34,8,p75,121.963,129.87184,0.06484628
34,9,p75,1150.4185,125.543144,0.89087176
34,10,p75,1016.3785,78.855286,0.92241544
34,11,p75,1163.9249,128.53317,0.88956916
34,12,p75,960.28674,131.06592,0.86351377
34,13,p75,1958.462,74.51864,0.9619504
34,14,p75,965.0501,131.08495,0.86416775
34,15,p75,961.47186,133.18245,0.86148065
34,16,p75,966.83813,131.38281,0.8641108
34,17,p75,967.41516,131.42134,0.8641521
34,18,p75,78.78701,75.4791,0.041985452
34,19,p75,1962.1617,87.58606,0.95536244
34,20,p75,1044.9502,130.65797,0.8749625
34,21,p75,822.725,131.86026,0.8397274
34,22,p75,934.64404,134.08257,0.8565416
34,23,p75,143.47498,132.70573,0.07506007
34,24,p75,811.10004,82.03545,0.898859
34,25,p75,1038.2501,128.80052,0.8759446
34,26,p75,920.437,80.66068,0.912367
34,27,p75,115.91202,130.1749,0.12304914
34,28,p75,965.3998,130.78096,0.8645318
34,29,p75,974.2499,139.51643,0.856796
34,30,p75,926.5,130.92664,0.85868686
34,31,p75,962.87463,131.12173,0.86382264
34,32,p75,917.07495,81.07851,0.9115901
34,33,p75,921.4125,80.86244,0.9122408
34,34,p75,70.299995,67.01663,0.046705008
34,35,p75,914.17487,80.56444,0.91187197
34,36,p75,70.937996,67.36384,0.050384223
34,37,p75,950.8124,81.39665,0.91439253
34,38,p75,77.86299,75.689156,0.027918756
34,39,p75,945.2499,125.18878,0.86756015
34,40,p75,52.712994,75.48917,0.43207896
34,0,p95,1229.1102,177.07593,0.85593164
34,1,p95,1077.988,183.24144,0.8300153
34,2,p95,1059.115,178.74023,0.83123624
34,3,p95,1332.3882,173.93257,0.869458
34,4,p95,1198.0724,178.8636,0.8507072
34,5,p95,1058.1423,177.45317,0.83229744
34,6,p95,1193.5822,177.61832,0.8511889
34,7,p95,151.5629,180.36299,0.1900208
34,8,p95,159.89998,171.04124,0.06967652
34,9,p95,1470.2877,169.53049,0.8846957
34,10,p95,1297.2502,112.7231,0.91310614
34,11,p95,1483.6122,171.12936,0.88465357
34,12,p95,1224.9001,176.7037,0.8557403
34,13,p95,2711.7725,106.08231,0.9608808
34,14,p95,1231.1573,176.706,0.85647166
34,15,p95,1231.2401,178.56435,0.85497195
34,16,p95,1231.698,177.09476,0.856219
34,17,p95,1230.0245,177.10071,0.85601854
34,18,p95,104.42501,107.59843,0.030389428
34,19,p95,2690.5703,123.713585,0.95401955
34,20,p95,1330.5621,173.66792,0.86947775
34,21,p95,1057.3351,177.50891,0.8321167
34,22,p95,1192.9774,179.28261,0.84971833
34,23,p95,176.72498,174.77356,0.011042118
34,24,p95,1044.2936,117.086914,0.8878793
34,25,p95,1323.819,173.46907,0.8689631
34,26,p95,1181.7452,115.11798,0.90258646
34,27,p95,152.0,172.03326,0.13179779
34,28,p95,1234.5886,176.31139,0.8571902
34,29,p95,1245.7131,183.3316,0.85283
34,30,p95,1188.9595,176.21968,0.8517866
34,31,p95,1229.6301,176.71498,0.85628605
34,32,p95,1176.5876,115.746124,0.9016256
34,33,p95,1179.4487,115.39094,0.90216535
34,34,p95,98.65,96.10564,0.025791824
34,35,p95,1177.5753,115.04054,0.9023073
34,36,p95,99.41198,96.6457,0.027826428
34,37,p95,1221.2008,116.4267,0.90466213
34,38,p95,103.25075,107.858894,0.044630647
34,39,p95,1212.8872,164.86617,0.8640713
34,40,p95,64.38801,107.622185,0.67146313
34,0,p99,1355.8513,217.88387,0.83930105
34,1,p99,1179.012,212.82492,0.81948876
34,2,p99,1158.0518,219.24355,0.81067896
34,3,p99,1477.538,207.05072,0.85986775
34,4,p99,1314.0947,218.67578,0.83359206
34,5,p99,1158.134,218.18965,0.8116024
34,6,p99,1304.0354,217.63213,0.8331087
34,7,p99,183.51178,219.59572,0.19663012
34,8,p99,186.17503,202.51236,0.08775246
34,9,p99,1656.0182,210.31987,0.8729966
34,10,p99,1436.1808,142.11183,0.9010488
34,11,p99,1666.6248,205.18404,0.8768865
34,12,p99,1351.8761,217.49583,0.83911556
34,13,p99,2983.2234,135.38263,0.9546187
34,14,p99,1356.0946,217.51353,0.83960295
34,15,p99,1364.7064,218.6958,0.83974886
34,16,p99,1353.566,217.86194,0.83904594
34,17,p99,1357.5825,217.84796,0.83953243
34,18,p99,127.91704,137.01817,0.07114875
34,19,p99,2967.1458,152.27983,0.948678
34,20,p99,1475.4336,207.28775,0.8595072
34,21,p99,1157.9589,218.20525,0.81156045
34,22,p99,1308.6472,219.04126,0.8326201
34,23,p99,200.87498,204.6954,0.019018888
34,24,p99,1148.1301,146.69357,0.8722326
34,25,p99,1466.6686,213.9765,0.85410714
34,26,p99,1301.3152,144.70424,0.8888016
34,27,p99,178.83804,203.6965,0.13899982
34,28,p99,1356.3081,217.19557,0.83986264
34,29,p99,1376.1748,213.58363,0.84479904
34,30,p99,1309.568,216.8506,0.83441055
34,31,p99,1360.8185,217.51572,0.84015816
34,32,p99,1300.3363,145.28441,0.8882717
34,33,p99,1301.5107,144.90428,0.88866454
34,34,p99,124.259796,124.957085,0.005611539
34,35,p99,1295.1151,144.64526,0.8883147
34,36,p99,123.854546,125.448685,0.012871027
34,37,p99,1341.0504,146.12268,0.89103866
34,38,p99,126.82153,137.251,0.08223736
34,39,p99,1330.5627,196.44969,0.85235596
34,40,p99,77.80894,137.06122,0.76151
34,0,p99.9,1512.6199,255.332,0.8311988
34,1,p99.9,1275.7134,249.45963,0.8044548
34,2,p99.9,1247.3531,256.88852,0.7940531
34,3,p99.9,1641.1582,242.96378,0.8519559
34,4,p99.9,1442.8862,255.70996,0.8227788
34,5,p99.9,1243.0503,255.68759,0.79430634
34,6,p99.9,1434.2413,254.42204,0.8226086
34,7,p99.9,218.35861,256.40018,0.17421603
34,8,p99.9,215.80003,237.0212,0.09833717
34,9,p99.9,1857.3954,246.49223,0.86729145
34,10,p99.9,1599.5281,172.31584,0.8922708
34,11,p99.9,1873.809,240.75436,0.87151605
34,12,p99.9,1487.2349,255.04837,0.8285084
34,13,p99.9,3251.323,163.1679,0.9498149
34,14,p99.9,1501.0085,255.01025,0.8301074
34,15,p99.9,1513.919,255.84305,0.8310061
34,16,p99.9,1496.6423,255.4368,0.82932675
34,17,p99.9,1489.501,255.43521,0.82850957
34,18,p99.9,165.48303,165.45415,0.0001745224
34,19,p99.9,3223.6536,184.1322,0.94288087
34,20,p99.9,1638.6747,243.27797,0.8515398
34,21,p99.9,1249.6626,255.7089,0.7953777
34,22,p99.9,1438.2609,256.0081,0.82200164
34,23,p99.9,233.52493,239.87341,0.02718544
34,24,p99.9,1249.6315,177.89449,0.8576424
34,25,p99.9,1629.387,250.66435,0.84616035
34,26,p99.9,1418.8662,175.38564,0.8763903
34,27,p99.9,208.76198,238.60518,0.14295328
34,28,p99.9,1498.1879,254.58395,0.83007205
34,29,p99.9,1523.3497,250.2985,0.83569205
34,30,p99.9,1449.5449,254.13623,0.8246786
34,31,p99.9,1507.7164,254.99452,0.83087367
34,32,p99.9,1419.5692,176.14963,0.8759133
34,33,p99.9,1450.2235,175.6332,0.8788923
34,34,p99.9,161.324,150.88914,0.0646826
34,35,p99.9,1429.3762,175.4208,0.8772746
34,36,p99.9,157.21672,151.58624,0.03581345
34,37,p99.9,1473.5734,177.3743,0.8796298
34,38,p99.9,159.69572,165.7185,0.037714124
34,39,p99.9,1463.8131,229.70805,0.8430756
34,40,p99.9,102.339096,165.48256,0.61700237
34,0,p99.99,1618.4249,294.3774,0.8181087
34,1,p99.99,1362.0918,285.82962,0.7901539
34,2,p99.99,1323.5594,295.9172,0.7764232
34,3,p99.99,1763.171,279.68964,0.84137124
34,4,p99.99,1557.6865,294.4297,0.8109827
34,5,p99.99,1309.6462,294.9598,0.774779
34,6,p99.99,1533.462,293.202,0.80879736
34,7,p99.99,247.64851,295.5062,0.19324839
34,8,p99.99,244.43803,272.12878,0.11328328
34,9,p99.99,2041.1987,285.28647,0.8602358
34,10,p99.99,1735.7224,205.8822,0.8813853
34,11,p99.99,2047.9749,277.53342,0.86448395
34,12,p99.99,1607.558,294.3242,0.81691223
34,13,p99.99,3476.0325,195.33133,0.94380623
34,14,p99.99,1602.4248,294.2093,0.8163974
34,15,p99.99,1605.0187,294.93542,0.81624174
34,16,p99.99,1613.0045,294.62836,0.8173419
34,17,p99.99,1612.916,294.6701,0.817306
34,18,p99.99,212.12775,197.82388,0.06743044
34,19,p99.99,3392.5244,219.00484,0.9354449
34,20,p99.99,1759.2361,280.09744,0.8407846
34,21,p99.99,1333.4816,294.93274,0.77882504
34,22,p99.99,1528.8002,294.49265,0.80737007
34,23,p99.99,271.36288,276.43164,0.018678904
34,24,p99.99,1337.3011,211.9588,0.84150255
34,25,p99.99,1702.7697,289.49252,0.8299873
34,26,p99.99,1536.2559,208.94711,0.86398935
34,27,p99.99,238.08533,275.2474,0.15608728
34,28,p99.99,1607.3915,293.77084,0.8172375
34,29,p99.99,1634.7748,286.64044,0.8246606
34,30,p99.99,1569.9016,293.11307,0.8132921
34,31,p99.99,1598.9948,294.1851,0.8160187
34,32,p99.99,1527.0104,209.81335,0.8625986
34,33,p99.99,1577.2031,209.11417,0.8674146
34,34,p99.99,201.7606,181.16426,0.10208309
34,35,p99.99,1540.4604,209.15395,0.86422634
34,36,p99.99,215.84966,181.97458,0.15693831
34,37,p99.99,1589.1958,211.46718,0.8669345
34,38,p99.99,204.55725,198.04538,0.031834006
34,39,p99.99,1576.0259,264.09006,0.8324329
34,40,p99.99,116.54558,197.87244,0.6978116
34,0,p99.999,1736.6792,380.82687,0.78071547
34,1,p99.999,1455.0089,360.5966,0.7521688
34,2,p99.999,1463.7175,382.82043,0.7384602
34,3,p99.999,1876.6298,352.94824,0.8119244
34,4,p99.999,1658.6023,380.50604,0.7705863
34,5,p99.999,1348.4487,381.4316,0.71713305
34,6,p99.999,1647.708,378.85287,0.7700728
34,7,p99.999,281.86844,381.60034,0.35382426
34,8,p99.999,292.59885,342.4042,0.17021716
34,9,p99.999,2124.4937,367.3481,0.8270891
34,10,p99.999,1777.1432,254.14342,0.8569933
34,11,p99.999,2208.4336,350.2092,0.8414219
34,12,p99.999,1716.8636,380.4027,0.7784316
34,13,p99.999,3694.455,240.57022,0.9348834
34,14,p99.999,1688.7096,380.35632,0.77476513
34,15,p99.999,1673.0454,381.25626,0.7721184
34,16,p99.999,1690.4573,380.9587,0.77464163
34,17,p99.999,1655.1776,380.89767,0.76987505
34,18,p99.999,275.18024,243.73804,0.114260375
34,19,p99.999,3502.5046,271.45923,0.92249566
34,20,p99.999,1865.29,353.69147,0.8103826
34,21,p99.999,1382.0785,381.38275,0.7240513
34,22,p99.999,1590.8043,380.81577,0.76061434
34,23,p99.999,326.47647,346.86295,0.06244397
34,24,p99.999,1459.7286,262.63885,0.82007694
34,25,p99.999,1866.675,373.5033,0.79990983
34,26,p99.999,1577.109,258.66254,0.8359894
34,27,p99.999,289.45267,346.01407,0.1954081
34,28,p99.999,1656.3185,379.81625,0.77068645
34,29,p99.999,1732.4824,362.0286,0.79103476
34,30,p99.999,1667.4208,378.72104,0.7728701
34,31,p99.999,1684.7959,380.29538,0.77427804
34,32,p99.999,1575.7657,259.86475,0.8350867
34,33,p99.999,1686.1952,258.9185,0.84644806
34,34,p99.999,270.0679,221.11101,0.18127626
34,35,p99.999,1572.3914,258.75677,0.8354374
34,36,p99.999,290.66928,222.12581,0.2358126
34,37,p99.999,1746.4767,261.88013,0.85005236
34,38,p99.999,277.46634,244.06464,0.12038112
34,39,p99.999,1696.9109,331.2318,0.8048031
34,40,p99.999,131.27295,243.87483,0.85776913
50,0,mean,177.49512,108.41953,0.38916892
50,1,mean,62.94753,104.81548,0.66512465
50,2,mean,72.01861,71.449234,0.0079059005
50,3,mean,229.77736,172.08081,0.25109762
50,4,mean,43.125027,60.754242,0.4087931
50,5,mean,40.80911,60.8369,0.4907676
50,6,mean,210.55602,141.18582,0.32946193
50,7,mean,49.50056,65.468796,0.3225869
50,8,mean,43.27507,57.845245,0.33668745
50,9,mean,42.614304,57.286392,0.34429967
50,10,mean,64.54984,62.04567,0.0387944
50,11,mean,165.77376,106.56505,0.35716575
50,12,mean,43.065376,57.848366,0.3432685
50,13,mean,217.22624,170.16136,0.21666294
50,14,mean,215.35924,170.73232,0.20722085
50,15,mean,62.61475,105.34874,0.6824908
50,16,mean,40.662884,60.882595,0.49725223
50,17,mean,71.93234,71.48053,0.006281078
50,18,mean,210.8824,141.75478,0.32780176
50,19,mean,289.91962,104.95419,0.6379887
50,20,mean,201.72328,142.13245,0.2954088
50,21,mean,226.65575,171.39081,0.24382764
50,22,mean,215.77562,171.70808,0.20422852
50,23,mean,187.20578,138.41501,0.26062644
50,24,mean,197.42355,140.49823,0.2883411
50,25,mean,54.998493,62.20258,0.13098693
50,26,mean,42.75693,57.778084,0.35131502
50,27,mean,197.9096,140.98892,0.28760952
50,28,mean,53.813595,57.833218,0.07469535
50,29,mean,169.21155,105.55733,0.3761813
50,30,mean,172.11166,113.22325,0.34215236
50,31,mean,41.48289,57.642254,0.38954282
50,32,mean,42.645668,57.715366,0.35336995
50,33,mean,54.252777,57.774834,0.06491935
50,34,mean,271.16333,56.912304,0.790118
50,35,mean,217.81027,142.86145,0.34410143
50,36,mean,221.05476,171.53984,0.2239939
50,37,mean,42.52118,57.61156,0.35489094
50,38,mean,226.55446,170.3866,0.24792212
50,39,mean,221.68991,171.45569,0.22659677
50,40,mean,179.25502,108.96272,0.39213574
50,41,mean,55.14603,55.31976,0.003150344
50,42,mean,196.51787,140.39604,0.2855813
50,0,min,46.061996,34.10358,0.25961566
50,1,min,35.300007,33.699123,0.04535079
50,2,min,13.636999,14.803003,0.08550298
50,3,min,85.78699,59.222485,0.30965656
50,4,min,16.298998,16.198645,0.0061570406
50,5,min,19.649998,16.207052,0.17521352
50,6,min,68.77502,47.12715,0.3147635
50,7,min,20.199999,18.13667,0.102145016
50,8,min,20.675,16.955828,0.17988735
50,9,min,16.411999,15.365715,0.06375116
50,10,min,16.186998,13.7239275,0.1521635
50,11,min,38.024998,33.88737,0.108813345
50,12,min,21.436998,16.95401,0.20912391
50,13,min,74.58701,59.091164,0.20775533
50,14,min,71.01199,58.9304,0.17013454
50,15,min,36.950005,33.810028,0.08497906
50,16,min,19.137,16.214188,0.15273094
50,17,min,14.086999,14.806844,0.051099896
50,18,min,51.862003,37.773083,0.2716617
50,19,min,37.524998,33.70167,0.101887465
50,20,min,69.699,47.231647,0.32234824
50,21,min,86.26199,59.188267,0.31385463
50,22,min,73.8,59.04162,0.19997811
50,23,min,60.687,47.28265,0.22087681
50,24,min,55.436996,43.99438,0.20640755
50,25,min,14.624,13.843916,0.0533427
50,26,min,16.375,15.199219,0.07180345
50,27,min,53.67399,44.02501,0.17977011
50,28,min,22.324997,16.958199,0.24039412
50,29,min,44.112,33.980663,0.22967303
50,30,min,44.786995,34.880733,0.2211861
50,31,min,15.649002,15.177637,0.030121088
50,32,min,16.536999,15.14418,0.0842244
50,33,min,22.474997,16.967745,0.24503905
50,34,min,21.699,17.03748,0.21482652
50,35,min,59.836998,37.395706,0.3750404
50,36,min,77.524,59.18173,0.23660123
50,37,min,15.436996,15.184505,0.01635623
50,38,min,87.34999,59.148014,0.3228618
50,39,min,77.27402,59.225647,0.23356324
50,40,min,44.125,34.091072,0.2273978
50,41,min,18.174,14.501628,0.20206732
50,42,min,51.562,44.004745,0.14656639
50,0,p25,127.66199,81.871574,0.35868478
50,1,p25,50.486996,79.491165,0.5744879
50,2,p25,50.1,51.902348,0.03597498
50,3,p25,181.71198,138.83005,0.23598844
50,4,p25,31.199005,43.147575,0.38297915
50,5,p25,30.287003,43.185143,0.42586386
50,6,p25,163.53702,110.56504,0.3239143
50,7,p25,30.637001,46.34345,0.51266265
50,8,p25,34.349003,40.64652,0.18333912
50,9,p25,31.612003,41.461163,0.31156385
50,10,p25,50.949005,45.395393,0.109003365
50,11,p25,122.09927,80.63254,0.33961493
50,12,p25,34.2,40.65037,0.18860734
50,13,p25,166.19896,137.56543,0.17228466
50,14,p25,163.28702,137.76947,0.1562742
50,15,p25,50.262,79.90628,0.589795
50,16,p25,30.137005,43.264313,0.43558764
50,17,p25,50.050003,51.93134,0.037589192
50,18,p25,162.99998,115.192245,0.29329902
50,19,p25,233.74907,79.62007,0.65937805
50,20,p25,154.274,111.1478,0.27954292
50,21,p25,179.4,138.25308,0.2293585
50,22,p25,163.63701,138.30092,0.15483105
50,23,p25,138.23703,108.83759,0.21267408
50,24,p25,149.56197,112.53324,0.24758118
50,25,p25,44.186996,45.42626,0.028045893
50,26,p25,31.537006,41.881786,0.32802033
50,27,p25,149.8,112.97852,0.24580425
50,28,p25,35.312004,40.642246,0.15094697
50,29,p25,120.324776,79.9861,0.3352483
50,30,p25,121.62503,85.80805,0.29448688
50,31,p25,31.212002,41.759605,0.33793426
50,32,p25,31.475006,41.815994,0.32854605
50,33,p25,35.461998,40.622635,0.14552581
50,34,p25,212.56203,40.1625,0.8110552
50,35,p25,170.562,116.04823,0.31961262
50,36,p25,173.88702,138.44095,0.20384544
50,37,p25,31.362,41.720573,0.33029056
50,38,p25,178.58704,137.29756,0.23120087
50,39,p25,173.96202,138.42464,0.2042824
50,40,p25,129.13374,82.320305,0.36251903
50,41,p25,39.487,40.177647,0.017490506
50,42,p25,148.69897,112.40594,0.24407053
50,0,p50,171.87401,102.66769,0.40265727
50,1,p50,58.961994,99.63862,0.6898787
50,2,p50,63.387,66.79312,0.053735256
50,3,p50,226.05002,168.04002,0.25662458
50,4,p50,36.800003,56.953716,0.5476552
50,5,p50,34.887005,56.974724,0.6331217
50,6,p50,206.03702,135.86205,0.340594
50,7,p50,41.899498,60.202366,0.4368279
50,8,p50,39.624,53.637474,0.3536613
50,9,p50,38.099003,54.770844,0.43759263
50,10,p50,62.836998,58.774433,0.06465244
50,11,p50,161.337,101.18952,0.3728065
50,12,p50,39.362007,53.6466,0.362903
50,13,p50,212.43102,166.51187,0.21616024
50,14,p50,210.43703,166.70222,0.20782846
50,15,p50,58.711994,100.03173,0.7037699
50,16,p50,34.762,57.120674,0.6431929
50,17,p50,63.299988,66.83648,0.055868745
50,18,p50,206.93695,144.48709,0.30178207
50,19,p50,278.44894,99.80599,0.6415645
50,20,p50,196.94904,136.51103,0.3068713
50,21,p50,222.39996,167.36502,0.24745929
50,22,p50,211.54895,167.28668,0.20922941
50,23,p50,182.32399,133.94125,0.2653668
50,24,p50,193.24998,140.38951,0.27353418
50,25,p50,54.600006,58.869312,0.07819235
50,26,p50,38.162006,55.22263,0.44705784
50,27,p50,194.02402,140.94836,0.273552
50,28,p50,44.55,53.632236,0.20386612
50,29,p50,164.82402,100.34246,0.39121455
50,30,p50,167.337,107.18845,0.35944563
50,31,p50,37.337,55.07657,0.4751203
50,32,p50,38.05,55.12173,0.44866574
50,33,p50,44.899002,53.610962,0.19403458
50,34,p50,256.674,53.081173,0.79319614
50,35,p50,213.13695,145.33353,0.31812137
50,36,p50,216.86205,167.56876,0.22730249
50,37,p50,37.975002,55.02149,0.448887
50,38,p50,222.27396,166.11264,0.25266713
50,39,p50,216.92499,167.5177,0.2277621
50,40,p50,174.4055,103.311264,0.4076376
50,41,p50,50.661995,52.85506,0.04328823
50,42,p50,192.47498,140.1878,0.271657
50,0,p75,220.73703,129.29306,0.4142666
50,1,p75,72.16799,125.20262,0.73487747
50,2,p75,84.71202,84.90609,0.0022909641
50,3,p75,272.3745,201.99664,0.25838637
50,4,p75,49.186996,74.106804,0.506634
50,5,p75,45.061993,74.191505,0.6464319
50,6,p75,252.06203,166.8965,0.3378753
50,7,p75,63.049004,79.056366,0.25388765
50,8,p75,48.825,70.700294,0.44803464
50,9,p75,50.023994,70.06664,0.40066075
50,10,p75,76.51201,74.28109,0.029157758
50,11,p75,203.61198,127.24957,0.37503886
50,12,p75,48.411995,70.70563,0.4604981
50,13,p75,262.42398,199.90413,0.23823988
50,14,p75,261.912,200.45456,0.23464918
50,15,p75,71.88701,125.72992,0.74899364
50,16,p75,45.136993,74.259514,0.6452029
50,17,p75,84.62501,84.94366,0.0037654638
50,18,p75,252.84906,167.2047,0.33871734
50,19,p75,333.67502,125.35671,0.62431496
50,20,p75,242.83699,167.91957,0.3085091
50,21,p75,268.19925,201.2463,0.2496388
50,22,p75,261.92502,201.49297,0.23072273
50,23,p75,229.41197,164.0348,0.28497714
50,24,p75,240.11198,166.6923,0.30577266
50,25,p75,64.562004,74.54154,0.15457296
50,26,p75,50.524006,70.54831,0.3963325
50,27,p75,240.92503,167.23679,0.3058555
50,28,p75,63.90001,70.685425,0.10618806
50,29,p75,211.712,126.12847,0.40424508
50,30,p75,216.66205,134.59956,0.378758
50,31,p75,48.049,70.39777,0.4651246
50,32,p75,50.362,70.461494,0.39910042
50,33,p75,64.612015,70.61402,0.092893004
50,34,p75,313.29898,69.70649,0.7775081
50,35,p75,259.02496,168.1442,0.3508572
50,36,p75,262.01205,201.41612,0.23127156
50,37,p75,50.286995,70.364655,0.39926147
50,38,p75,268.39996,200.09332,0.25449574
50,39,p75,263.64294,201.28876,0.23650998
50,40,p75,223.09995,129.95436,0.4175061
50,41,p75,66.637,67.50703,0.013056159
50,42,p75,238.81194,166.56355,0.30253255
50,0,p95,290.31442,175.06154,0.39699334
50,1,p95,91.21199,168.72437,0.84980464
50,2,p95,140.65,118.85402,0.15496606
50,3,p95,337.52365,256.58078,0.23981392
50,4,p95,78.98699,107.036934,0.35512102
50,5,p95,73.92501,107.18617,0.44993114
50,6,p95,318.0581,218.21454,0.31391615
50,7,p95,93.52401,114.0367,0.21933067
50,8,p95,68.01202,103.110954,0.51606965
50,9,p95,70.812004,99.523415,0.40545964
50,10,p95,99.14899,103.57682,0.044658422
50,11,p95,269.24115,171.96983,0.36127955
50,12,p95,67.87423,103.11831,0.51925564
50,13,p95,331.24905,253.4237,0.23494512
50,14,p95,331.44937,254.49416,0.23217791
50,15,p95,90.445984,169.3954,0.87289023
50,16,p95,73.72399,107.22694,0.4544375
50,17,p95,140.52402,118.897514,0.15389895
50,18,p95,316.68695,214.74461,0.32190257
50,19,p95,446.2621,168.89369,0.62153697
50,20,p95,308.65472,219.78537,0.28792483
50,21,p95,333.66016,255.66052,0.23376971
50,22,p95,330.29907,256.22803,0.22425449
50,23,p95,297.3472,213.76308,0.28109938
50,24,p95,306.42404,216.18037,0.29450583
50,25,p95,80.75002,104.10002,0.28916395
50,26,p95,71.22399,100.00798,0.40413332
50,27,p95,307.05005,216.82578,0.29384226
50,28,p95,109.04576,103.08326,0.054678917
50,29,p95,277.31198,170.20576,0.38623005
50,30,p95,283.67975,181.33484,0.36077625
50,31,p95,67.63699,99.84065,0.47612488
50,32,p95,70.887,99.90107,0.40930033
50,33,p95,110.42399,102.949646,0.06768769
50,34,p95,445.67444,101.35197,0.7725874
50,35,p95,323.762,215.94553,0.3330115
50,36,p95,327.01202,255.73935,0.21795124
50,37,p95,70.44998,99.82335,0.41693926
50,38,p95,334.59998,254.3272,0.23990673
50,39,p95,329.7994,255.51935,0.22522801
50,40,p95,292.8358,175.92264,0.39924473
50,41,p95,94.199974,95.518715,0.013999343
50,42,p95,305.524,216.05675,0.29283214
50,0,p99,340.51633,215.41849,0.36737692
50,1,p99,107.49155,208.6195,0.94079924
50,2,p99,162.40004,140.52562,0.1346947
50,3,p99,385.21902,307.40485,0.20199984
50,4,p99,102.21199,134.42935,0.3152014
50,5,p99,98.1745,134.55643,0.37058425
50,6,p99,366.221,265.35034,0.27543658
50,7,p99,115.41197,143.76427,0.24566162
50,8,p99,84.84885,132.62892,0.5631199
50,9,p99,87.886986,124.94455,0.42165017
50,10,p99,116.624016,125.1617,0.0732069
50,11,p99,320.84872,212.12053,0.33887684
50,12,p99,85.12983,132.63422,0.55802286
50,13,p99,379.1374,304.06644,0.1980046
50,14,p99,380.43414,305.30017,0.19749534
50,15,p99,107.487,209.15695,0.94588137
50,16,p99,97.63699,134.58902,0.3784634
50,17,p99,162.22397,140.56444,0.13351619
50,18,p99,362.01196,250.5728,0.30783284
50,19,p99,567.0112,208.73949,0.63186
50,20,p99,358.22238,267.09232,0.25439525
50,21,p99,377.74945,306.67087,0.18816328
50,22,p99,380.14542,307.33618,0.19152993
50,23,p99,345.79318,260.8036,0.2457816
50,24,p99,352.76196,259.28894,0.26497477
50,25,p99,95.048996,125.88514,0.32442367
50,26,p99,88.34899,125.08804,0.41584003
50,27,p99,352.9501,259.79196,0.2639414
50,28,p99,140.79048,132.6033,0.058151484
50,29,p99,323.21207,210.40102,0.34903103
50,30,p99,331.95798,221.26453,0.33345622
50,31,p99,85.761986,124.92874,0.45669138
50,32,p99,88.23701,124.92887,0.415833
50,33,p99,142.57738,132.47762,0.07083708
50,34,p99,576.23486,130.74571,0.7731034
50,35,p99,370.212,251.28671,0.32123566
50,36,p99,373.84393,306.5097,0.1801132
50,37,p99,88.07498,124.928444,0.41843283
50,38,p99,383.09726,305.6228,0.20223182
50,39,p99,377.06107,306.2957,0.18767619
50,40,p99,343.3553,216.13814,0.3705117
50,41,p99,117.66198,120.0639,0.020413756
50,42,p99,352.64963,259.2145,0.2649517
50,0,p99.9,402.40054,253.09985,0.3710251
50,1,p99.9,128.44968,244.37897,0.902527
50,2,p99.9,182.73698,170.99332,0.06426543
50,3,p99.9,440.05957,348.5265,0.20800155
50,4,p99.9,128.6424,164.36761,0.27770948
50,5,p99.9,126.52573,164.5381,0.30043197
50,6,p99.9,419.54205,305.46683,0.27190417
50,7,p99.9,144.94247,174.76628,0.2057631
50,8,p99.9,109.18779,161.85439,0.4823488
50,9,p99.9,110.64966,151.6486,0.3705294
50,10,p99.9,138.67497,151.4368,0.09202683
50,11,p99.9,397.68234,248.96558,0.3739587
50,12,p99.9,110.51265,161.864,0.46466494
50,13,p99.9,438.58316,344.35754,0.21484095
50,14,p99.9,441.24564,346.00723,0.21583986
50,15,p99.9,132.7975,244.9328,0.84440815
50,16,p99.9,126.287025,164.5528,0.3030063
50,17,p99.9,182.425,171.0396,0.062411427
50,18,p99.9,414.8247,288.93637,0.3034736
50,19,p99.9,731.02356,244.5159,0.66551566
50,20,p99.9,413.60907,307.64624,0.25619078
50,21,p99.9,429.54407,347.64957,0.19065446
50,22,p99.9,440.3581,348.5523,0.20847982
50,23,p99.9,403.19785,299.6774,0.2567485
50,24,p99.9,407.6616,298.42508,0.26795882
50,25,p99.9,119.41202,152.44035,0.27659142
50,26,p99.9,110.874176,151.78638,0.36899662
50,27,p99.9,406.22662,299.0119,0.26392835
50,28,p99.9,176.3662,161.81361,0.08251345
50,29,p99.9,379.10492,246.63156,0.34943718
50,30,p99.9,391.69318,259.66888,0.3370605
50,31,p99.9,108.231766,151.6262,0.40093994
50,32,p99.9,111.96192,151.62015,0.3542117
50,33,p99.9,175.60622,161.61607,0.07966769
50,34,p99.9,737.42316,159.26123,0.7840301
50,35,p99.9,424.31204,289.80286,0.31700534
50,36,p99.9,430.2636,347.43335,0.19251049
50,37,p99.9,110.879944,151.6388,0.36759448
50,38,p99.9,440.5139,346.41302,0.21361613
50,39,p99.9,438.18927,347.09274,0.20789307
50,40,p99.9,403.14948,254.05656,0.36982042
50,41,p99.9,149.04572,145.35356,0.024771929
50,42,p99.9,406.46533,298.3373,0.2660203
50,0,p99.99,459.85275,292.61688,0.36367267
50,1,p99.99,153.30386,282.5907,0.84333706
50,2,p99.99,205.31061,204.14795,0.005662918
50,3,p99.99,507.0686,388.359,0.23410952
50,4,p99.99,155.42035,197.886,0.2732309
50,5,p99.99,150.18442,198.05887,0.31877112
